name,marketPrice,imageUrl
Inkay,0.05,https://tcgplayer-cdn.tcgplayer.com/product/560343_in_200x200.jpg
Toxicroak,0.06,https://tcgplayer-cdn.tcgplayer.com/product/560334_in_200x200.jpg
Pecharunt ex - 093/064,17.16,https://tcgplayer-cdn.tcgplayer.com/product/560404_in_200x200.jpg
Cufant - 041/064,0.04,https://tcgplayer-cdn.tcgplayer.com/product/560351_in_200x200.jpg
Basic Darkness Energy,41.74,https://tcgplayer-cdn.tcgplayer.com/product/560409_in_200x200.jpg
Croagunk,0.06,https://tcgplayer-cdn.tcgplayer.com/product/560333_in_200x200.jpg
Sneasel,0.06,https://tcgplayer-cdn.tcgplayer.com/product/560323_in_200x200.jpg
Weavile,0.06,https://tcgplayer-cdn.tcgplayer.com/product/560324_in_200x200.jpg
Powerglass - 097/064,16.87,https://tcgplayer-cdn.tcgplayer.com/product/560408_in_200x200.jpg
Pecharunt ex - 095/064,23.44,https://tcgplayer-cdn.tcgplayer.com/product/560406_in_200x200.jpg
Code Card - Shrouded Fable Greninja ex Special Illustration Collection,0.14,https://tcgplayer-cdn.tcgplayer.com/product/562362_in_200x200.jpg
Code Card - Shrouded Fable Kingdra ex Special Illustration Collection,0.13,https://tcgplayer-cdn.tcgplayer.com/product/562363_in_200x200.jpg
Code Card - Shrouded Fable Pokemon Center Elite Trainer Box (Exclusive),0.65,https://tcgplayer-cdn.tcgplayer.com/product/576483_in_200x200.jpg
